Sentence,Word,Label
90,resulting,0
90,in,0
90,distorted,0
90,shapes,0
90,of,0
90,the,0
90,rocks,0
90,.,0
91,Usually,0
91,",",0
91,the,0
91,rocks,0
91,eroded,0
91,rocks,0
91,were,0
91,being,0
91,deposited,0
91,on,0
91,the,0
91,valleys,0
91,while,0
91,others,0
91,were,0
91,washed,0
91,away,0
91,to,0
91,the,0
91,ocean,0
91,.,0
92,Through,0
92,this,0
92,process,0
92,",",0
92,the,0
92,sharp,0
92,peaks,0
92,and,0
92,flat,0
92,and,0
92,some,0
92,trenched,0
92,valleys,0
92,were,0
92,formed,0
92,.,0
93,The,0
93,spread,0
93,of,0
93,these,0
93,mountains,0
93,is,0
93,what,0
93,fascinates,0
93,scientists,0
93,the,0
93,most,0
93,especially,0
93,due,0
93,to,0
93,their,0
93,length,0
93,and,0
93,cratonic,0
93,deformation,0
93,that,0
93,they,0
93,display,0
93,.,0
94,Cratonic,0
94,deformation,0
94,was,0
94,concentrated,0
94,at,0
94,the,0
94,center,0
94,of,0
94,the,0
94,mountains,0
94,and,0
94,its,0
94,intensity,0
94,reduced,0
94,as,0
94,you,0
94,move,0
94,the,0
94,spread,0
94,(,0
94,Erslev,0
94,",",0
94,74,0
94,),0
94,outwards,0
94,.,0
95,The,0
95,ancestral,0
95,Rocky,1
95,Mountains,0
95,on,0
95,the,0
95,New,0
95,Mexico,0
95,and,0
95,West,0
95,Texas,0
95,sides,0
95,displayed,0
95,progressive,0
95,collisions,0
95,of,0
95,North,0
95,America,0
95,and,0
95,South,0
95,America-Africa,0
95,plates,0
95,.,0
96,Therefore,0
96,",",0
96,the,0
96,formation,0
96,of,0
96,the,0
96,Rocky,1
96,Mountains,0
96,took,0
96,place,0
96,close,0
96,to,0
96,1.8,0
96,million,0
96,years,0
96,ago,0
96,and,0
96,started,0
96,before,0
96,the,0
96,ancestral,0
96,rocks,0
96,were,0
96,formed,0
96,.,0
97,As,0
97,scientists,0
97,endeavor,0
97,to,0
97,discover,0
97,",",0
97,they,0
97,juggle,0
97,through,0
97,identifying,0
97,and,0
97,explaining,0
97,the,0
97,different,0
97,processes,0
97,that,0
97,the,0
97,areas,0
97,could,0
97,have,0
97,undergone,0
97,in,0
97,the,0
97,formation,0
97,of,0
97,the,0
97,mountains,0
97,.,0
98,They,0
98,touch,0
98,on,0
98,movement,0
98,and,0
98,collision,0
98,of,0
98,the,0
98,tectonic,0
98,plates,0
98,",",0
98,collision,0
98,and,0
98,sliding,0
98,over,0
98,each,0
98,other,0
98,",",0
98,and,0
98,finally,0
98,occurrence,0
98,of,0
98,volcanic,0
98,eruptions,0
98,that,0
98,shaped,0
98,the,0
98,earth,0
98,surface,0
98,after,0
98,the,0
98,lava,0
98,dried,0
98,up,0
98,to,0
98,form,0
98,the,0
98,parent,0
98,rock,0
98,materials,0
98,.,0
99,Although,0
99,these,0
99,theories,0
99,are,0
99,yet,0
99,to,0
99,be,0
99,proven,0
99,",",0
99,having,0
99,a,0
99,structural,0
99,difference,0
99,in,0
99,the,0
99,formation,0
99,aid,0
99,the,0
99,conversation,0
99,on,0
99,the,0
99,topic,0
99,.,0
100,With,0
100,continuous,0
100,reading,0
100,and,0
100,studying,0
100,formation,0
100,of,0
100,rocks,0
100,and,0
100,mountains,0
100,",",0
100,it,0
100,may,0
100,provide,0
100,some,0
100,clear,0
100,insights,0
100,to,0
100,explain,0
100,the,0
100,origin,0
100,of,0
100,rocks,0
100,",",0
100,their,0
100,true,0
100,composition,0
100,",",0
100,and,0
100,thus,0
100,become,0
100,convenient,0
100,in,0
100,explaining,0
100,the,0
100,formation,0
100,of,0
100,mountains,0
100,.,0
101,Are,0
101,you,0
101,puzzled,0
101,about,0
101,choosing,0
101,some,0
101,of,0
101,the,0
101,famous,0
101,sheltering,0
101,guardians,0
101,of,0
101,granite,0
101,or,0
101,nature,0
101,'s,0
101,protective,0
101,walls,0
101,in,0
101,the,0
101,world,0
101,for,0
101,your,0
101,next,0
101,adventure,0
101,?,0
102,Are,0
102,you,0
102,curious,0
102,to,0
102,understand,0
102,which,0
102,of,0
102,them,0
102,are,0
102,the,0
102,tallest,0
102,",",0
102,the,0
102,most,0
102,challenging,0
102,to,0
102,climb,0
102,",",0
102,or,0
102,the,0
102,most,0
102,breathtaking,0
102,to,0
102,behold,0
102,?,0
103,Or,0
103,perhaps,0
103,you,0
103,simply,0
103,want,0
103,to,0
103,collect,0
103,the,0
103,hints,0
103,of,0
103,what,0
103,the,0
103,fuss,0
103,is,0
103,all,0
103,about,0
103,?,0
104,Well,0
104,",",0
104,buckle,0
104,up,0
104,",",0
104,because,0
104,you,0
104,are,0
104,about,0
104,to,0
104,embark,0
104,on,0
104,a,0
104,journey,0
104,through,0
104,some,0
104,of,0
104,the,0
104,most,0
104,solid,0
104,sentinels,0
104,of,0
104,time,0
104,around,0
104,the,0
104,world,0
104,!,0
105,From,0
105,the,0
105,angel-white,0
105,peaks,0
105,of,0
105,the,0
105,Fuji,1
105,mountains,0
105,to,0
105,the,0
105,misty,0
105,heights,0
105,of,0
105,Mount,0
105,Everest,1
105,",",0
105,we,0
105,'ll,0
105,explore,0
105,the,0
105,stories,0
105,behind,0
105,these,0
105,majestic,0
105,natural,0
105,wonders,0
105,.,0
106,So,0
106,",",0
106,what,0
106,are,0
106,you,0
106,waiting,0
106,for,0
106,?,0
107,Let,0
107,'s,0
107,get,0
107,climbing,0
107,!,0
108,Being,0
108,the,0
108,highest,0
108,peak,0
108,in,0
108,the,0
108,world,0
108,",",0
108,standing,0
108,at,0
108,a,0
108,staggering,0
108,"8,849",0
108,meters,0
108,",",0
108,Mount,0
108,Everest,1
108,will,0
108,always,0
108,continue,0
108,to,0
108,keep,0
108,a,0
108,unique,0
108,vicinity,0
108,inside,0
108,the,0
108,hearts,0
108,of,0
108,many,0
108,mountaineers,0
108,and,0
108,adventurers,0
108,.,0
109,These,0
109,dove-white,0
109,mountains,0
109,are,0
109,positioned,0
109,in,0
109,the,0
109,Himalayan,0
109,mountain,0
109,range,0
109,at,0
109,the,0
109,border,0
109,between,0
109,Nepal,0
109,and,0
109,Tibet,0
109,.,0
110,With,0
110,some,0
110,sky-spearing,0
110,views,0
110,",",0
110,this,0
110,mountain,0
110,draws,0
110,thousands,0
110,of,0
110,climbers,0
110,each,0
110,year,0
110,",",0
110,but,0
110,only,0
110,a,0
110,handful,0
110,of,0
110,them,0
110,make,0
110,it,0
110,to,0
110,the,0
110,pinnacle,0
110,.,0
111,With,0
111,its,0
111,mysterious,0
111,mountain,0
111,peaks,0
111,and,0
111,indulging,0
111,Tibetan,0
111,subculture,0
111,",",0
111,you,0
111,can,0
111,relive,0
111,the,0
111,joys,0
111,of,0
111,nature,0
111,.,0
112,Since,0
112,the,0
112,climb,0
112,of,0
112,accomplishment,0
112,to,0
112,the,0
112,summit,0
112,of,0
112,Mount,0
112,Everest,1
112,can,0
112,be,0
112,exhausting,0
112,.,0
113,It,0
113,calls,0
113,for,0
113,mountaineers,0
113,to,0
113,be,0
113,physically,0
113,and,0
113,mentally,0
113,robust,0
113,",",0
113,and,0
113,surprisingly,0
113,skilled,0
113,with,0
113,the,0
113,use,0
113,of,0
113,mountain,0
113,climbing,0
113,techniques,0
113,.,0
114,Are,0
114,you,0
114,an,0
114,adventure,0
114,seeker,0
114,or,0
114,wilderness,0
114,junkie,0
114,?,0
115,Then,0
115,look,0
115,no,0
115,further,0
115,than,0
115,Denali,1
115,.,0
116,Mount,0
116,Denali,1
116,is,0
116,the,0
116,highest,0
116,sky-rearing,0
116,peak,0
116,in,0
116,North,0
116,America,0
116,",",0
116,standing,0
116,at,0
116,"6,190",0
116,meters,0
116,tall,0
116,.,0
117,This,0
117,magical,0
117,mountain,0
117,is,0
117,a,0
117,challenging,0
117,climb,0
117,due,0
117,to,0
117,its,0
117,unpredictable,0
117,weather,0
117,situations,0
117,and,0
117,extreme,0
117,temperatures,0
117,.,0
118,From,0
118,the,0
118,eye,0
118,of,0
118,a,0
118,mountaineer,0
118,or,0
118,a,0
118,hiker,0
118,",",0
118,Denali,1
118,is,0
118,a,0
118,popular,0
118,heaven-touching,0
118,apex,0
118,for,0
118,its,0
118,beautiful,0
118,views,0
118,drenched,0
118,in,0
118,brilliant,0
118,light,0
118,.,0
119,The,0
119,mountain,0
119,can,0
119,be,0
119,seen,0
119,from,0
119,miles,0
119,away,0
119,",",0
119,and,0
119,its,0
119,snowclad,0
119,peak,0
119,is,0
119,a,0
119,sight,0
119,to,0
119,behold,0
119,.,0
120,The,0
120,big,0
120,old,0
120,mighty,0
120,Denali,1
120,",",0
120,is,0
120,also,0
120,home,0
120,to,0
120,a,0
120,lot,0
120,of,0
120,flora,0
120,and,0
120,fauna,0
120,",",0
120,along,0
120,with,0
120,Dall,0
120,sheep,0
120,",",0
120,grizzly,0
120,bears,0
120,",",0
120,and,0
120,caribou,0
120,.,0
121,Also,0
121,known,0
121,as,0
121,Mount,0
121,Moses,1
121,",",0
121,Jabal,1
121,Mousa,1
121,is,0
121,a,0
121,holy,0
121,peak,0
121,located,0
121,in,0
121,the,0
121,eastern,0
121,part,0
121,of,0
121,the,0
121,Sinai,0
121,Peninsula,0
121,in,0
121,Egypt,0
121,.,0
122,It,0
122,is,0
122,believed,0
122,by,0
122,many,0
122,to,0
122,be,0
122,the,0
122,place,0
122,of,0
122,the,0
122,biblical,0
122,Mount,0
122,Sinai,0
122,",",0
122,where,0
122,Moses,1
122,is,0
122,said,0
122,to,0
122,have,0
122,received,0
122,the,0
122,Ten,0
122,Commandments,0
122,.,0
123,Jabal,1
123,Mousa,1
123,is,0
123,a,0
123,famous,0
123,destination,0
123,for,0
123,hikers,0
123,and,0
123,tourists,0
123,",",0
123,and,0
123,its,0
123,summit,0
123,offers,0
123,dazzling,0
123,views,0
123,of,0
123,the,0
123,surrounding,0
123,desert,0
123,landscape,0
123,.,0
124,It,0
124,is,0
124,likewise,0
124,home,0
124,to,0
124,a,0
124,variety,0
124,of,0
124,wildlife,0
124,",",0
124,inclusive,0
124,of,0
124,wild,0
124,ibex,0
124,and,0
124,Nubian,0
124,ibex,0
124,.,0
125,The,0
125,mountain,0
125,is,0
125,the,0
125,highest,0
125,height,0
125,of,0
125,the,0
125,Sinai,0
125,Peninsula,0
125,",",0
125,rising,0
125,to,0
125,an,0
125,elevation,0
125,of,0
125,2285m,0
125,.,0
126,It,0
126,is,0
126,known,0
126,for,0
126,its,0
126,diverse,0
126,religious,0
126,and,0
126,archaeological,0
126,sites,0
126,",",0
126,together,0
126,with,0
126,a,0
126,number,0
126,of,0
126,Coptic,0
126,monasteries,0
126,and,0
126,an,0
126,ancient,0
126,fortress,0
126,.,0
127,The,0
127,rich,0
127,range,0
127,of,0
127,the,0
127,Atlas,1
127,Mountains,0
127,is,0
127,located,0
127,in,0
127,the,0
127,Maghreb,0
127,region,0
127,of,0
127,North,0
127,Africa,0
127,",",0
127,extending,0
127,about,0
127,"2,500",0
127,km,0
127,(,0
127,"1,600",0
127,mi,0
127,),0
127,through,0
127,Morocco,0
127,",",0
127,Algeria,0
127,",",0
127,and,0
127,Tunisia,0
127,.,0
128,The,0
128,range,0
128,'s,0
128,highest,0
128,peak,0
128,is,0
128,Toubkal,0
128,",",0
128,with,0
128,an,0
128,elevation,0
128,of,0
128,"4,167",0
128,meters,0
128,(,0
128,"13,671",0
128,ft,0
128,),0
128,in,0
128,southwestern,0
128,Morocco,0
128,.,0
129,The,0
129,craggy,0
129,mountain,0
129,is,0
129,home,0
129,to,0
129,a,0
129,wide,0
129,range,0
129,of,0
129,flora,0
129,and,0
129,fauna,0
129,.,0
130,The,0
130,Atlas,1
130,Mountains,0
130,were,0
130,primarily,0
130,inhabited,0
130,by,0
130,Berber,0
130,populations,0
130,.,0
131,It,0
131,is,0
131,a,0
131,famous,0
131,traveling,0
131,destination,0
131,",",0
131,with,0
131,visitors,0
131,from,0
131,all,0
131,over,0
131,the,0
131,world,0
131,flocking,0
131,to,0
131,the,0
131,mountain,0
131,to,0
131,absorb,0
131,its,0
131,breathtaking,0
131,scenes,0
131,of,0
131,knotted,0
131,edges,0
131,.,0
132,One,0
132,can,0
132,also,0
132,visit,0
132,ancient,0
132,villages,0
132,",",0
132,explore,0
132,the,0
132,ruins,0
132,of,0
132,Kasbahs,0
132,",",0
132,and,0
132,enjoy,0
132,the,0
132,spectacular,0
132,scenery,0
132,of,0
132,the,0
132,High,0
132,Atlas,1
132,Mountains,0
132,.,0
133,Mount,0
133,Fuji,1
133,is,0
133,a,0
133,beautiful,0
133,and,0
133,colossal,0
133,mountain,0
133,that,0
133,is,0
133,synonymous,0
133,with,0
133,Japan,0
133,.,0
134,The,0
134,mountain,0
134,is,0
134,an,0
134,active,0
134,volcano,0
134,and,0
134,stands,0
134,at,0
134,"3,776",0
134,meters,0
134,tall,0
134,.,0
135,It,0
135,is,0
135,located,0
135,on,0
135,Honshu,0
135,Island,0
135,and,0
135,is,0
135,a,0
135,popular,0
135,destination,0
135,for,0
135,hikers,0
135,and,0
135,travelers,0
135,who,0
135,need,0
135,to,0
135,take,0
135,in,0
135,its,0
135,striking,0
135,pristine,0
135,beauty,0
135,.,0
136,The,0
136,mountain,0
136,has,0
136,inspired,0
136,artists,0
136,and,0
136,poets,0
136,for,0
136,centuries,0
136,and,0
136,is,0
136,taken,0
136,into,0
136,consideration,0
136,as,0
136,a,0
136,symbol,0
136,of,0
136,Japan,0
136,.,0
137,The,0
137,Fuji,1
137,Five,0
137,Lakes,0
137,surrounding,0
137,the,0
137,mountain,0
137,is,0
137,a,0
137,popular,0
137,vacation,0
137,destination,0
137,",",0
137,imparting,0
137,beautiful,0
137,views,0
137,of,0
137,the,0
137,mountain,0
137,",",0
137,in,0
137,addition,0
137,to,0
137,warm,0
137,springs,0
137,",",0
137,parks,0
137,",",0
137,and,0
137,other,0
137,attractions,0
137,.,0
138,Mt,0
138,.,0
139,Fuji,1
139,is,0
139,also,0
139,a,0
139,well-believed,0
139,religious,0
139,site,0
139,",",0
139,and,0
139,plenty,0
139,of,0
139,pilgrims,0
139,visit,0
139,the,0
139,area,0
139,to,0
139,pay,0
139,tribute,0
139,to,0
139,the,0
139,mountain,0
139,.,0
140,Table,1
140,Mountain,0
140,is,0
140,a,0
140,flat-crowned,0
140,mountain,0
140,located,0
140,in,0
140,Cape,0
140,Town,0
140,",",0
140,South,0
140,Africa,0
140,.,0
141,The,0
141,mountain,0
141,stands,0
141,at,0
141,"1,085",0
141,meters,0
141,tall,0
141,with,0
141,tiaras,0
141,of,0
141,powdery,0
141,snow,0
141,.,0
142,The,0
142,craggy,0
142,mountain,0
142,is,0
142,home,0
142,to,0
142,a,0
142,numerous,0
142,range,0
142,of,0
142,flora,0
142,and,0
142,fauna,0
142,.,0
143,Table,1
143,Mountain,0
143,is,0
143,also,0
143,a,0
143,UNESCO,0
143,World,0
143,Heritage,0
143,Site,0
143,",",0
143,along,0
143,with,0
143,the,0
143,New7Wonders,0
143,of,0
143,Nature,0
143,.,0
144,It,0
144,is,0
144,a,0
144,famous,0
144,traveling,0
144,destination,0
144,",",0
144,with,0
144,visitors,0
144,from,0
144,all,0
144,over,0
144,the,0
144,world,0
144,flocking,0
144,to,0
144,the,0
144,mountain,0
144,to,0
144,absorb,0
144,its,0
144,breathtaking,0
144,scenes,0
144,of,0
144,knotted,0
144,edges,0
144,.,0
145,The,0
145,mountain,0
145,is,0
145,a,0
145,popular,0
145,spot,0
145,for,0
145,climbers,0
145,and,0
145,is,0
145,home,0
145,to,0
145,numerous,0
145,challenging,0
145,hikes,0
145,.,0
146,The,0
146,Matterhorn,1
146,is,0
146,a,0
146,striking,0
146,mountain,0
146,that,0
146,straddles,0
146,the,0
146,border,0
146,between,0
146,Switzerland,0
146,and,0
146,Italy,0
146,.,0
147,Its,0
147,pyramid-shaped,0
147,peak,0
147,is,0
147,iconic,0
147,and,0
147,has,0
147,become,0
147,an,0
147,image,0
147,of,0
147,the,0
147,Swiss,0
147,Alps,1
147,.,0
148,This,0
148,big,0
148,boulder,0
148,is,0
148,very,0
148,distinct,0
148,with,0
148,layers,0
148,of,0
148,folds,0
148,and,0
148,thrust,0
148,belts,0
148,.,0
149,The,0
149,Matterhorn,1
149,stands,0
149,"4,478",0
149,meters,0
149,(,0
149,"14,692",0
149,ft,0
149,),0
149,tall,0
149,",",0
149,making,0
149,it,0
149,one,0
149,of,0
149,the,0
149,highest,0
149,peaks,0
149,in,0
149,the,0
149,Alps,1
149,",",0
149,hovering,0
149,over,0
149,the,0
149,milky,0
149,and,0
149,chiseled,0
149,clouds,0
149,.,0
150,The,0
150,first,0
150,ascent,0
150,of,0
150,the,0
150,mountain,0
150,was,0
150,made,0
150,in,0
150,1865,0
150,by,0
150,Edward,0
150,Whymper,0
150,and,0
150,his,0
150,team,0
150,of,0
150,climbers,0
150,.,0
151,It,0
151,is,0
151,the,0
151,fifth-highest,0
151,mountain,0
151,in,0
151,the,0
151,Swiss,0
151,Alps,1
151,and,0
151,the,0
151,twelfth-highest,0
151,in,0
151,the,0
151,European,0
151,Alps,1
151,.,0
152,Mount,0
152,Kilimanjaro,1
152,",",0
152,located,0
152,in,0
152,Tanzania,0
152,is,0
152,the,0
152,free-standing,0
152,highest,0
152,peak,0
152,in,0
152,Africa,0
152,jutting,0
152,into,0
152,the,0
152,sky,0
152,at,0
152,"5,895",0
152,meters,0
152,.,0
153,With,0
153,purely,0
153,cosmic,0
153,and,0
153,chilling,0
153,views,0
153,",",0
153,Kilimanjaro,1
153,is,0
153,an,0
153,incredibly,0
153,lovely,0
153,and,0
153,awe-inspiring,0
153,mountain,0
153,.,0
154,The,0
154,mountain,0
154,is,0
154,split,0
154,into,0
154,three,0
154,most,0
154,important,0
154,volcanic,0
154,cones,0
154,",",0
154,Kibo,0
154,",",0
154,Mawenzi,0
154,",",0
154,and,0
154,Shira,0
154,.,0
155,The,0
155,most,0
155,popular,0
155,route,0
155,is,0
155,the,0
155,Marangu,0
155,Route,0
155,",",0
155,which,0
155,takes,0
155,five,0
155,days,0
155,to,0
155,reach,0
155,the,0
155,summit,0
155,.,0
156,There,0
156,are,0
156,also,0
156,other,0
156,routes,0
156,",",0
156,together,0
156,with,0
156,the,0
156,Machame,0
156,Route,0
156,and,0
156,the,0
156,Rongai,0
156,Route,0
156,",",0
156,which,0
156,take,0
156,six,0
156,and,0
156,seven,0
156,days,0
156,respectively,0
156,.,0
157,The,0
157,challenge,0
157,of,0
157,achieving,0
157,this,0
157,snow-cloaked,0
157,mountain,0
157,is,0
157,an,0
157,experience,0
157,to,0
157,hold,0
157,for,0
157,a,0
157,lifetime,0
157,.,0
158,Mount,0
158,Rainier,1
158,is,0
158,a,0
158,rugged,0
158,active,0
158,volcano,0
158,that,0
158,is,0
158,located,0
158,in,0
158,Washington,0
158,State,0
158,",",0
158,USA,0
158,.,0
159,The,0
159,mountain,0
159,stands,0
159,"4,392",0
159,meters,0
159,tall,0
159,and,0
159,is,0
159,famous,0
159,for,0
159,people,0
159,looking,0
159,for,0
159,adventurous,0
159,moments,0
159,.,0
160,The,0
160,mountain,0
160,is,0
160,likewise,0
160,home,0
160,to,0
160,several,0
160,glaciers,0
160,and,0
160,is,0
160,a,0
160,popular,0
160,destination,0
160,for,0
160,nature,0
160,fanatics,0
160,.,0
161,The,0
161,volcano,0
161,was,0
161,first,0
161,discovered,0
161,by,0
161,British,0
161,explorer,0
161,George,0
161,Vancouver,0
161,in,0
161,1792,0
161,and,0
161,named,0
161,after,0
161,Rear,0
161,Admiral,0
161,Peter,0
161,Rainier,1
161,.,0
162,It,0
162,is,0
162,the,0
162,highest,0
162,majestic,0
162,mountain,0
162,within,0
162,the,0
162,Cascade,0
162,Range,0
162,and,0
162,the,0
162,most,0
162,distinguished,0
162,peak,0
162,in,0
162,the,0
162,contiguous,0
162,United,0
162,States,0
162,.,0
163,Aconcagua,1
163,is,0
163,the,0
163,highest,0
163,peak,0
163,in,0
163,the,0
163,Americas,0
163,",",0
163,at,0
163,"6,962",0
163,meters,0
163,tall,0
163,.,0
164,This,0
164,humongous,0
164,and,0
164,giant,0
164,structure,0
164,is,0
164,a,0
164,popular,0
164,destination,0
164,for,0
164,many,0
164,climbers,0
164,who,0
164,need,0
164,to,0
164,take,0
164,on,0
164,the,0
164,success,0
164,and,0
164,fulfillment,0
164,of,0
164,reaching,0
164,its,0
164,summit,0
164,.,0
165,The,0
165,mountain,0
165,is,0
165,a,0
165,part,0
165,of,0
165,the,0
165,Andes,0
165,ranges,0
165,and,0
165,offers,0
165,beautiful,0
165,views,0
165,of,0
165,the,0
165,surrounding,0
165,panorama,0
165,.,0
166,The,0
166,name,0
166,``,0
166,Aconcagua,1
166,'',0
166,is,0
166,derived,0
166,from,0
166,the,0
166,indigenous,0
166,language,0
166,Quechua,0
166,",",0
166,and,0
166,roughly,0
166,translates,0
166,to,0
166,“,0
166,stone,0
166,sentinel,0
166,”,0
166,.,0
167,It,0
167,is,0
167,a,0
167,sacred,0
167,mountain,0
167,clutched,0
167,with,0
167,crafty,0
167,mist,0
167,to,0
167,a,0
167,few,0
167,of,0
167,the,0
167,nearby,0
167,indigenous,0
167,people,0
167,",",0
167,who,0
167,trust,0
167,it,0
167,to,0
167,be,0
167,home,0
167,to,0
167,the,0
167,gods,0
167,and,0
167,goddesses,0
167,of,0
167,the,0
167,mountain,0
167,.,0
168,With,0
168,a,0
168,height,0
168,of,0
168,"4,810",0
168,meters,0
168,",",0
168,Mont,1
168,Blanc,1
168,is,0
168,the,0
168,Alps,1
168,',0
168,mesmerizing,0
168,peak,0
168,.,0
169,It,0
169,straddles,0
169,the,0
169,border,0
169,between,0
169,France,0
169,and,0
169,Italy,0
169,and,0
169,is,0
169,a,0
169,popular,0
169,vacation,0
169,spot,0
169,for,0
169,climbers,0
169,and,0
169,hikers,0
169,.,0
170,The,0
170,mountain,0
170,is,0
170,a,0
170,space,0
170,to,0
170,several,0
170,ski,0
170,accommodations,0
170,and,0
170,is,0
170,a,0
170,popular,0
170,destination,0
170,for,0
170,snow,0
170,sports,0
170,activities,0
170,.,0
171,The,0
171,first,0
171,recorded,0
171,ascent,0
171,of,0
171,Mont,1
171,Blanc,1
171,was,0
171,made,0
171,in,0
171,1786,0
171,by,0
171,two,0
171,Chamonix,0
171,mountain,0
171,guides,0
171,",",0
171,Jacques,0
171,Balmat,0
171,and,0
171,Michel-Gabriel,0
171,Paccard,0
171,.,0
172,Since,0
172,then,0
172,",",0
172,the,0
172,summit,0
172,has,0
172,been,0
172,reached,0
172,by,0
172,masses,0
172,of,0
172,thousands,0
172,of,0
172,climbers,0
172,from,0
172,all,0
172,over,0
172,the,0
172,world,0
172,.,0
173,The,0
173,climb,0
173,is,0
173,considered,0
173,as,0
173,an,0
173,exciting,0
173,challenge,0
173,with,0
173,a,0
173,symbol,0
173,of,0
173,mountaineering,0
173,achievement,0
173,.,0
174,Mount,0
174,Etna,1
174,is,0
174,an,0
174,active,0
174,volcano,0
174,that,0
174,is,0
174,located,0
174,in,0
174,Italy,0
174,.,0
175,This,0
175,serrated,0
175,mountain,0
175,stands,0
175,"3,357",0
175,meters,0
175,tall,0
175,and,0
175,is,0
175,a,0
175,famous,0
175,vacation,0
175,spot,0
175,for,0
175,tourists,0
175,who,0
175,want,0
175,to,0
175,witness,0
175,its,0
175,eruptions,0
175,.,0
176,The,0
176,unmistakable,0
176,beauty,0
176,of,0
176,Etna,1
176,fumbles,0
176,at,0
176,the,0
176,mountain,0
176,’,0
176,s,0
176,neck,0
176,with,0
176,its,0
176,filmy,0
176,tentacles,0
176,.,0
177,Etna,1
177,has,0
177,been,0
177,active,0
177,for,0
177,thousands,0
177,of,0
177,years,0
177,and,0
177,has,0
177,experienced,0
177,more,0
177,than,0
177,200,0
177,eruptions,0
177,.,0
178,It,0
178,is,0
178,the,0
178,largest,0
178,active,0
178,grumbling,0
178,volcano,0
178,in,0
178,Europe,0
178,erupting,0
178,sporadically,0
178,since,0
178,1500,0
178,BCE,0
178,and,0
178,is,0
178,one,0
178,of,0
178,the,0
178,most,0
178,widely,0
178,studied,0
178,in,0
178,the,0
178,world,0
178,.,0
179,Etna,1
179,is,0
179,a,0
179,stratovolcano,0
179,",",0
179,made,0
179,up,0
179,of,0
179,alternating,0
179,layers,0
179,of,0
179,hardened,0
179,lava,0
179,",",0
179,ash,0
179,",",0
179,and,0
179,other,0
179,sediment,0
179,.,0
180,There,0
180,are,0
180,many,0
180,well-known,0
180,wrinkled,0
180,and,0
180,snow-hooded,0
180,mountains,0
180,in,0
180,the,0
180,world,0
180,and,0
180,each,0
180,one,0
180,has,0
180,an,0
180,amazing,0
180,tale,0
180,to,0
180,share,0
180,.,0
181,You,0
181,'ll,0
181,undoubtedly,0
181,appreciate,0
181,the,0
181,majesty,0
181,of,0
181,these,0
181,mountains,0
181,if,0
181,you,0
181,enjoy,0
181,hiking,0
181,",",0
181,stunning,0
181,scenery,0
181,",",0
181,and,0
181,challenging,0
181,yourself,0
181,.,0
182,These,0
182,natural,0
182,wonders,0
182,are,0
182,a,0
182,marvel,0
182,to,0
182,behold,0
182,",",0
182,and,0
182,their,0
182,peaks,0
182,and,0
182,valleys,0
182,are,0
182,a,0
182,sight,0
182,to,0
182,see,0
182,.,0
183,But,0
183,the,0
183,question,0
183,lingers,0
183,:,0
183,which,0
183,one,0
183,is,0
183,the,0
183,most,0
183,impressive,0
183,?,0
184,Is,0
184,it,0
184,the,0
184,awe-inspiring,0
184,Mount,0
184,Fuji,1
184,",",0
184,or,0
184,the,0
184,mysterious,0
184,and,0
184,beautiful,0
184,Mount,0
184,Rainier,1
184,?,0
185,There,0
185,’,0
185,s,0
185,only,0
185,one,0
185,way,0
185,to,0
185,find,0
185,out,0
185,is,0
185,to,0
185,go,0
185,and,0
185,explore,0
185,them,0
185,all,0
185,!,0
186,Who,0
186,knows,0
186,",",0
186,you,0
186,may,0
186,even,0
186,find,0
186,some,0
186,halo-white,0
186,hidden,0
186,gems,0
186,along,0
186,the,0
186,way,0
186,!,0
187,Moses,0
187,Bittok,0
187,probably,0
187,thinks,0
187,so,0
187,.,0
188,Five,0
188,Americans,0
188,who,0
188,were,0
188,detained,0
188,and,0
188,deported,0
188,by,0
188,China,0
188,earlier,0
188,this,0
188,week,0
188,for,0
188,holding,0
188,a,0
188,pro-Tibetan,0
188,independence,0
188,demonstration,0
188,on,0
188,the,0
188,base,0
188,of,0
188,Mount,0
188,Everest,1
188,say,0
188,they,0
188,feared,0
188,for,0
188,their,0
188,lives,0
188,while,0
188,in,0
188,Chinese,0
188,custody,0
188,.,0
189,The,0
189,activists,0
189,were,0
189,detained,0
189,Wednesday,0
189,after,0
189,unfurling,0
189,banners,0
189,at,0
189,Mount,0
189,Everest,1
189,",",0
189,calling,0
189,for,0
189,Tibetan,0
189,independence,0
189,and,0
189,criticizing,0
189,the,0
189,2008,0
189,Beijing,0
189,Olympics,0
189,.,0
190,Beijing,0
190,officials,0
190,want,0
190,to,0
190,take,0
190,the,0
190,Olympic,0
190,torch,0
190,up,0
190,Mount,0
190,Everest,1
190,",",0
190,the,0
190,world,0
190,'s,0
190,tallest,0
190,mountain,0
190,",",0
190,which,0
190,has,0
190,one,0
190,side,0
190,in,0
190,Tibet,0
190,.,0
191,The,0
191,Olympic,0
191,flame,0
191,will,0
191,go,0
191,to,0
191,the,0
191,top,0
191,of,0
191,Mount,0
191,Everest,0
191,twice,0
191,",",0
191,once,0
191,as,0
191,part,0
191,of,0
191,a,0
191,run-through,0
191,in,0
191,2007,0
191,and,0
191,the,0
191,second,0
191,time,0
191,during,0
191,the,0
191,actual,0
191,torch,0
191,relay,0
191,in,0
191,2008,0
191,.,0
192,The,0
192,prime,0
192,minister,0
192,of,0
